Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	GRLCL_1D_ETHCD Spectral Count	GRLCL_1D_HCD Spectral Count	GRLCL_2D_ETHCD Spectral Count	GRLCL_1D_ETHCD Intensity	GRLCL_1D_HCD Intensity	GRLCL_2D_ETHCD Intensity	Indistinguishable Proteins
SPROHSA132876	SPROHSA132876	SPROHSA132876		48			SPROHSA132876	0.9879	0.9952	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA132877, SPROHSA132878, SPROHSA132879, SPROHSA219583, SPROHSA219584, SPROHSA219585, SPROHSA219586, SPROHSA356072, SPROHSA356073	
SPROHSA197551	SPROHSA197551	SPROHSA197551		84			SPROHSA197551	0.9878	0.9952	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA311283, SPROHSA366160, SPROHSA63751, SPROHSA79548, SPROHSA81350	
SPROHSA108568	SPROHSA108568	SPROHSA108568		88			SPROHSA108568	0.9876	0.9951	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA205193, SPROHSA318465	
SPROHSA224658	SPROHSA224658	SPROHSA224658		71			SPROHSA224658	0.9876	0.9951	1	6	0	6	2	2	2	     0	     0	     0	SPROHSA373071	
SPROHSA125774	SPROHSA125774	SPROHSA125774		94			SPROHSA125774	0.9873	0.9496	2	1	0	2	0	0	1	     0	     0	     0	SPROHSA298477, SPROHSA298478	
SPROHSA208503	SPROHSA208503	SPROHSA208503		40			SPROHSA208503	0.9873	0.9950	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA323333	
SPROHSA286550	SPROHSA286550	SPROHSA286550		100			SPROHSA286550	0.9873	0.9950	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA331019	SPROHSA331019	SPROHSA331019		72			SPROHSA331019	0.9873	0.9950	1	3	3	3	2	1	0	     0	     0	     0		
SPROHSA144608	SPROHSA144608	SPROHSA144608		69			SPROHSA144608	0.9872	0.9950	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA187383, SPROHSA263709, SPROHSA304079	
SPROHSA152531	SPROHSA152531	SPROHSA152531		42			SPROHSA152531	0.9872	0.9950	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA17664, SPROHSA213751, SPROHSA326706	
SPROHSA208058	SPROHSA208058	SPROHSA208058		68			SPROHSA208058	0.9871	0.9753	2	1	0	2	0	0	1	     0	     0	     0	SPROHSA59475	
SPROHSA206071	SPROHSA206071	SPROHSA206071		22			SPROHSA206071	0.9869	0.9948	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA206073, SPROHSA311674, SPROHSA316719	
SPROHSA236129	SPROHSA236129	SPROHSA236129		77			SPROHSA236129	0.9867	0.9947	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA8180	
SPROHSA117973	SPROHSA117973	SPROHSA117973		99			SPROHSA117973	0.9866	0.9947	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA121922	
SPROHSA132154	SPROHSA132154	SPROHSA132154		90			SPROHSA132154	0.9866	0.9947	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA341443	
SPROHSA25548	SPROHSA25548	SPROHSA25548		64			SPROHSA25548	0.9865	0.9947	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA338482	SPROHSA338482	SPROHSA338482		100			SPROHSA338482	0.9865	0.9947	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA198926	SPROHSA198926	SPROHSA198926		87			SPROHSA198926	0.9863	0.9946	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA235286, SPROHSA242320, SPROHSA6073	
SPROHSA235492	SPROHSA235492	SPROHSA235492		91			SPROHSA235492	0.9863	0.9946	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA284235	SPROHSA284235	SPROHSA284235		70			SPROHSA284235	0.9862	0.9945	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA3223, SPROHSA3991	
SPROHSA123264	SPROHSA123264	SPROHSA123264		73			SPROHSA123264	0.9861	0.9890	2	1	0	4	0	0	1	     0	     0	     0	SPROHSA238562, SPROHSA255447, SPROHSA262406, SPROHSA269284, SPROHSA386504, SPROHSA78081	
SPROHSA131765	SPROHSA131765	SPROHSA131765		91			SPROHSA131765	0.9861	0.9945	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA202931, SPROHSA310826, SPROHSA337642, SPROHSA65412, SPROHSA89735	
SPROHSA289823	SPROHSA289823	SPROHSA289823		57			SPROHSA289823	0.9861	0.9945	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA43656, SPROHSA43657	
SPROHSA107711	SPROHSA107711	SPROHSA107711		99			SPROHSA107711	0.9860	0.9945	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA195699, SPROHSA37794, SPROHSA390517	
SPROHSA2141	SPROHSA2141	SPROHSA2141		96			SPROHSA2141	0.9860	0.9944	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA27053, SPROHSA320229, SPROHSA73896	
SPROHSA143209	SPROHSA143209	SPROHSA143209		69			SPROHSA143209	0.9859	0.9944	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA40724	
SPROHSA186760	SPROHSA186760	SPROHSA186760		99			SPROHSA186760	0.9859	0.9944	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA186761, SPROHSA28665	
SPROHSA146822	SPROHSA146822	SPROHSA146822		68			SPROHSA146822	0.9858	0.9944	1	3	3	3	1	1	1	     0	     0	     0		
SPROHSA101427	SPROHSA101427	SPROHSA101427		79			SPROHSA101427	0.9857	0.9943	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA101428, SPROHSA152244, SPROHSA152245, SPROHSA253962, SPROHSA253968, SPROHSA253969, SPROHSA261028, SPROHSA261029, SPROHSA354913, SPROHSA354914, SPROHSA36688, SPROHSA36689	
SPROHSA103287	SPROHSA103287	SPROHSA103287		83			SPROHSA103287	0.9857	0.9943	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA104661, SPROHSA116927, SPROHSA148134, SPROHSA188758, SPROHSA188827, SPROHSA22512, SPROHSA235829, SPROHSA29223, SPROHSA300367, SPROHSA352588, SPROHSA4068	
SPROHSA301813	SPROHSA301813	SPROHSA301813		71			SPROHSA301813	0.9857	0.9943	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA387469, SPROHSA73466	
SPROHSA392619	SPROHSA392619	SPROHSA392619		49			SPROHSA392619	0.9857	0.9943	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA12543	SPROHSA12543	SPROHSA12543		48			SPROHSA12543	0.9856	0.9943	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA12544, SPROHSA126403, SPROHSA126404, SPROHSA154194, SPROHSA154195, SPROHSA154196, SPROHSA154197, SPROHSA15748, SPROHSA15749, SPROHSA16161, SPROHSA16162, SPROHSA16539, SPROHSA16540, SPROHSA171481, SPROHSA183350, SPROHSA204064, SPROHSA220859, SPROHSA244113, SPROHSA26057, SPROHSA26058, SPROHSA264490, SPROHSA264491, SPROHSA280819, SPROHSA295971, SPROHSA297183, SPROHSA305470, SPROHSA305471, SPROHSA320484, SPROHSA320485, SPROHSA32682, SPROHSA32683, SPROHSA352435, SPROHSA41638, SPROHSA41639, SPROHSA41640, SPROHSA67335, SPROHSA7375, SPROHSA80294	
SPROHSA227970	SPROHSA227970	SPROHSA227970		100			SPROHSA227970	0.9854	0.9942	1	2	2	2	1	1	0	     0	     0	     0		
SPROHSA100023	SPROHSA100023	SPROHSA100023		95			SPROHSA100023	0.9852	0.9941	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA22181, SPROHSA253839	
SPROHSA176188	SPROHSA176188	SPROHSA176188		81			SPROHSA176188	0.9852	0.9941	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA285524, SPROHSA317920	
SPROHSA284719	SPROHSA284719	SPROHSA284719		79			SPROHSA284719	0.9852	0.9942	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA337577	
SPROHSA208818	SPROHSA208818	SPROHSA208818		79			SPROHSA208818	0.9851	0.9987	6	3	0	9	1	2	0	     0	     0	     0	SPROHSA89494, SPROHSA89495	
SPROHSA119826	SPROHSA119826	SPROHSA119826		99			SPROHSA119826	0.9850	0.9823	2	2	0	2	0	1	1	     0	     0	     0	SPROHSA59530	
SPROHSA14533	SPROHSA14533	SPROHSA14533		51			SPROHSA14533	0.9850	0.9941	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA177102, SPROHSA225187, SPROHSA254756, SPROHSA321289, SPROHSA392261	
SPROHSA120995	SPROHSA120995	SPROHSA120995		90			SPROHSA120995	0.9848	0.9940	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA201040	SPROHSA201040	SPROHSA201040		99			SPROHSA201040	0.9848	0.9940	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA356484	
SPROHSA102189	SPROHSA102189	SPROHSA102189		25			SPROHSA102189	0.9847	0.9939	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA178690, SPROHSA234440, SPROHSA378814, SPROHSA82517	
SPROHSA155175	SPROHSA155175	SPROHSA155175		70			SPROHSA155175	0.9847	0.9939	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA181238, SPROHSA325323, SPROHSA76979	
SPROHSA231215	SPROHSA231215	SPROHSA231215		69			SPROHSA231215	0.9847	0.9940	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA231672, SPROHSA256661, SPROHSA33813, SPROHSA59162, SPROHSA9345	
SPROHSA217061	SPROHSA217061	SPROHSA217061		44			SPROHSA217061	0.9846	0.9939	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA217062, SPROHSA217063, SPROHSA217065	
SPROHSA109577	SPROHSA109577	SPROHSA109577		54			SPROHSA109577	0.9845	0.9939	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA109726, SPROHSA128278	
SPROHSA158843	SPROHSA158843	SPROHSA158843		72			SPROHSA158843	0.9843	0.9938	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA207457, SPROHSA249525, SPROHSA264024, SPROHSA339573, SPROHSA94750	
SPROHSA176313	SPROHSA176313	SPROHSA176313		86			SPROHSA176313	0.9842	0.9937	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA176314, SPROHSA322960	
SPROHSA12053	SPROHSA12053	SPROHSA12053		96			SPROHSA12053	0.9838	0.9936	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA225784, SPROHSA242918, SPROHSA263358, SPROHSA263359, SPROHSA341840	
SPROHSA20272	SPROHSA20272	SPROHSA20272		47			SPROHSA20272	0.9838	0.9936	1	2	0	2	1	0	1	     0	     0	     0	SPROHSA256853, SPROHSA27515, SPROHSA335915, SPROHSA64663, SPROHSA86412	
SPROHSA126268	SPROHSA126268	SPROHSA126268		79			SPROHSA126268	0.9837	0.9935	1	2	0	2	1	0	1	     0	     0	     0	SPROHSA165414, SPROHSA209298, SPROHSA209299, SPROHSA390553	
SPROHSA166219	SPROHSA166219	SPROHSA166219		60			SPROHSA166219	0.9836	0.9935	1	2	2	2	1	0	1	     0	     0	     0		
SPROHSA198985	SPROHSA198985	SPROHSA198985		92			SPROHSA198985	0.9836	0.9935	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA239745, SPROHSA293576, SPROHSA371047, SPROHSA81514	
SPROHSA210912	SPROHSA210912	SPROHSA210912		46			SPROHSA210912	0.9836	0.9935	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA218178, SPROHSA316453, SPROHSA318180, SPROHSA367963, SPROHSA72532	
SPROHSA108304	SPROHSA108304	SPROHSA108304		87			SPROHSA108304	0.9834	0.9934	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA12303, SPROHSA184131	
SPROHSA135940	SPROHSA135940	SPROHSA135940		50			SPROHSA135940	0.9834	0.9934	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA235666, SPROHSA286993, SPROHSA289693, SPROHSA289963, SPROHSA362929	
SPROHSA125996	SPROHSA125996	SPROHSA125996		100			SPROHSA125996	0.9833	0.9934	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA137313, SPROHSA371601	
SPROHSA258081	SPROHSA258081	SPROHSA258081		89			SPROHSA258081	0.9833	0.9934	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA10104	SPROHSA10104	SPROHSA10104		99			SPROHSA10104	0.9832	0.9933	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA140883, SPROHSA250576	
SPROHSA112755	SPROHSA112755	SPROHSA112755		86			SPROHSA112755	0.9832	0.9934	1	5	0	5	3	2	0	     0	     0	     0	SPROHSA112759, SPROHSA292099, SPROHSA308502, SPROHSA39457, SPROHSA61459, SPROHSA98764	
SPROHSA147928	SPROHSA147928	SPROHSA147928		49			SPROHSA147928	0.9832	0.9934	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA222776, SPROHSA222777, SPROHSA29503, SPROHSA300999, SPROHSA311576, SPROHSA338312, SPROHSA47984, SPROHSA47985	
SPROHSA216374	SPROHSA216374	SPROHSA216374		99			SPROHSA216374	0.9832	0.9457	4	1	0	11	0	1	0	     0	     0	     0		
SPROHSA28036	SPROHSA28036	SPROHSA28036		54			SPROHSA28036	0.9832	0.9933	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA305758	
SPROHSA137459	SPROHSA137459	SPROHSA137459		75			SPROHSA137459	0.9831	0.9933	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA14782, SPROHSA234388, SPROHSA234389, SPROHSA236837, SPROHSA236838, SPROHSA245328, SPROHSA260351, SPROHSA326932, SPROHSA40841	
SPROHSA224379	SPROHSA224379	SPROHSA224379		56			SPROHSA224379	0.9829	0.9932	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA28096, SPROHSA286011	
SPROHSA13733	SPROHSA13733	SPROHSA13733		41			SPROHSA13733	0.9828	0.9932	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA141322	
SPROHSA159934	SPROHSA159934	SPROHSA159934		36			SPROHSA159934	0.9828	0.9932	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA293574, SPROHSA389765	
SPROHSA156785	SPROHSA156785	SPROHSA156785		46			SPROHSA156785	0.9827	0.9931	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA305993	
SPROHSA112145	SPROHSA112145	SPROHSA112145		75			SPROHSA112145	0.9826	0.9931	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA112146, SPROHSA112147, SPROHSA118427, SPROHSA118428, SPROHSA118429, SPROHSA1189, SPROHSA1190, SPROHSA1191, SPROHSA125079, SPROHSA183875, SPROHSA183876, SPROHSA183877, SPROHSA19285, SPROHSA19286, SPROHSA232676, SPROHSA313244, SPROHSA34717, SPROHSA34718, SPROHSA34719, SPROHSA382512, SPROHSA40184	
SPROHSA126127	SPROHSA126127	SPROHSA126127		91			SPROHSA126127	0.9824	0.9930	1	3	3	3	1	1	1	     0	     0	     0		
SPROHSA131600	SPROHSA131600	SPROHSA131600		94			SPROHSA131600	0.9824	0.9930	1	5	5	5	0	2	3	     0	     0	     0		
SPROHSA245108	SPROHSA245108	SPROHSA245108		96			SPROHSA245108	0.9823	0.9930	1	4	0	4	1	2	1	     0	     0	     0	SPROHSA360471	
SPROHSA21282	SPROHSA21282	SPROHSA21282		90			SPROHSA21282	0.9822	0.9930	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA21283, SPROHSA21284, SPROHSA268857, SPROHSA308822, SPROHSA317537	
SPROHSA164426	SPROHSA164426	SPROHSA164426		89			SPROHSA164426	0.9821	0.9929	1	6	6	6	3	2	1	     0	     0	     0		
SPROHSA121176	SPROHSA121176	SPROHSA121176		94			SPROHSA121176	0.9820	0.9929	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA156036, SPROHSA156037	
SPROHSA188941	SPROHSA188941	SPROHSA188941		39			SPROHSA188941	0.9820	0.9929	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA236430, SPROHSA387558	
SPROHSA120626	SPROHSA120626	SPROHSA120626		34			SPROHSA120626	0.9819	0.9928	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA126486, SPROHSA176441, SPROHSA289174, SPROHSA344370, SPROHSA345786, SPROHSA40609	
SPROHSA173789	SPROHSA173789	SPROHSA173789		58			SPROHSA173789	0.9817	0.9927	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA203299, SPROHSA21793, SPROHSA285653, SPROHSA324045	
SPROHSA380329	SPROHSA380329	SPROHSA380329		94			SPROHSA380329	0.9817	0.9928	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA133145	SPROHSA133145	SPROHSA133145		92			SPROHSA133145	0.9816	0.9927	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA19044, SPROHSA242713, SPROHSA252515, SPROHSA309536, SPROHSA324413, SPROHSA362829	
SPROHSA197082	SPROHSA197082	SPROHSA197082		97			SPROHSA197082	0.9815	0.9927	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA197083, SPROHSA197084, SPROHSA197085, SPROHSA316970, SPROHSA316971, SPROHSA323580, SPROHSA323581, SPROHSA323582, SPROHSA323583, SPROHSA323584, SPROHSA352148, SPROHSA352639, SPROHSA352640, SPROHSA352641, SPROHSA352642, SPROHSA378115, SPROHSA378324, SPROHSA378325, SPROHSA378326, SPROHSA378327, SPROHSA390576, SPROHSA84824, SPROHSA84825	
SPROHSA201431	SPROHSA201431	SPROHSA201431		44			SPROHSA201431	0.9815	0.9926	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA235156, SPROHSA385532, SPROHSA58535, SPROHSA58910, SPROHSA97959	
SPROHSA105106	SPROHSA105106	SPROHSA105106		82			SPROHSA105106	0.9814	0.9926	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA13098	SPROHSA13098	SPROHSA13098		85			SPROHSA13098	0.9814	0.9926	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA173817, SPROHSA24437, SPROHSA313360, SPROHSA334528, SPROHSA352353	
SPROHSA345320	SPROHSA345320	SPROHSA345320		64			SPROHSA345320	0.9814	0.9926	1	2	2	2	1	1	0	     0	     0	     0		
SPROHSA197101	SPROHSA197101	SPROHSA197101		16			SPROHSA197101	0.9813	0.9926	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA149056	SPROHSA149056	SPROHSA149056		40			SPROHSA149056	0.9812	0.9926	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA149057, SPROHSA153851, SPROHSA153852, SPROHSA40708, SPROHSA67169, SPROHSA67170	
SPROHSA241978	SPROHSA241978	SPROHSA241978		98			SPROHSA241978	0.9812	0.9925	1	2	2	2	1	1	0	     0	     0	     0		
SPROHSA27392	SPROHSA27392	SPROHSA27392		55			SPROHSA27392	0.9812	0.9925	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA286901, SPROHSA31102	
SPROHSA225391	SPROHSA225391	SPROHSA225391		29			SPROHSA225391	0.9811	0.9925	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA321457	
SPROHSA168765	SPROHSA168765	SPROHSA168765		48			SPROHSA168765	0.9810	0.9925	1	2	2	2	0	1	1	     0	     0	     0		
SPROHSA194919	SPROHSA194919	SPROHSA194919		48			SPROHSA194919	0.9810	0.9925	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA296842, SPROHSA296843, SPROHSA60613, SPROHSA60614	
SPROHSA126141	SPROHSA126141	SPROHSA126141		90			SPROHSA126141	0.9809	0.9924	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA173525, SPROHSA249605, SPROHSA275806, SPROHSA340730, SPROHSA341422, SPROHSA359710, SPROHSA36269, SPROHSA98972	
SPROHSA174418	SPROHSA174418	SPROHSA174418		33			SPROHSA174418	0.9809	0.9924	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA277835, SPROHSA297762	
SPROHSA179567	SPROHSA179567	SPROHSA179567		58			SPROHSA179567	0.9809	0.9924	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA234314, SPROHSA234377, SPROHSA61512	
SPROHSA215302	SPROHSA215302	SPROHSA215302		44			SPROHSA215302	0.9809	0.9924	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA228324, SPROHSA228325, SPROHSA249791, SPROHSA249792	
SPROHSA210625	SPROHSA210625	SPROHSA210625		91			SPROHSA210625	0.9806	0.9923	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA210626, SPROHSA255066, SPROHSA255067, SPROHSA265926, SPROHSA302694, SPROHSA302695, SPROHSA361713, SPROHSA361714	
SPROHSA216698	SPROHSA216698	SPROHSA216698		73			SPROHSA216698	0.9806	0.9923	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA317084, SPROHSA356673, SPROHSA42352	
SPROHSA198680	SPROHSA198680	SPROHSA198680		26			SPROHSA198680	0.9805	0.9923	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA64817	
SPROHSA100661	SPROHSA100661	SPROHSA100661		36			SPROHSA100661	0.9799	0.9920	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA100662, SPROHSA104028, SPROHSA104029, SPROHSA133237, SPROHSA133238, SPROHSA191435, SPROHSA191436, SPROHSA248893, SPROHSA309917	
SPROHSA158190	SPROHSA158190	SPROHSA158190		31			SPROHSA158190	0.9799	0.9920	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA113922	SPROHSA113922	SPROHSA113922		43			SPROHSA113922	0.9796	0.9919	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA120604, SPROHSA124268, SPROHSA214061, SPROHSA267081, SPROHSA316873, SPROHSA367348	
SPROHSA142608	SPROHSA142608	SPROHSA142608		74			SPROHSA142608	0.9796	0.9919	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA196769	SPROHSA196769	SPROHSA196769		78			SPROHSA196769	0.9795	0.9919	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA20406, SPROHSA212680, SPROHSA217128, SPROHSA256719, SPROHSA284799, SPROHSA317061, SPROHSA349339, SPROHSA376292, SPROHSA377533, SPROHSA6637, SPROHSA71054	
SPROHSA111955	SPROHSA111955	SPROHSA111955		38			SPROHSA111955	0.9794	0.9918	1	4	0	4	0	2	2	     0	     0	     0	SPROHSA113080, SPROHSA346016, SPROHSA44991, SPROHSA59620	
SPROHSA194614	SPROHSA194614	SPROHSA194614		42			SPROHSA194614	0.9794	0.9918	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA269373, SPROHSA317741, SPROHSA337948, SPROHSA44060	
SPROHSA241927	SPROHSA241927	SPROHSA241927		91			SPROHSA241927	0.9794	0.9918	1	3	3	3	1	1	1	     0	     0	     0		
SPROHSA140094	SPROHSA140094	SPROHSA140094		20			SPROHSA140094	0.9793	0.9918	1	1	1	1	0	1	0	     0	     0	     0		
SPROHSA216373	SPROHSA216373	SPROHSA216373		96			SPROHSA216373	0.9792	0.9687	3	1	0	10	0	1	0	     0	     0	     0	SPROHSA237578	
SPROHSA111270	SPROHSA111270	SPROHSA111270		78			SPROHSA111270	0.9791	0.9917	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA143968, SPROHSA143969, SPROHSA188088, SPROHSA188089, SPROHSA193968, SPROHSA228970, SPROHSA228971, SPROHSA234609, SPROHSA235367, SPROHSA238652, SPROHSA242632, SPROHSA242633, SPROHSA304929	
SPROHSA126643	SPROHSA126643	SPROHSA126643		34			SPROHSA126643	0.9789	0.9916	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA126644, SPROHSA139582, SPROHSA139583, SPROHSA170466, SPROHSA170467, SPROHSA237079, SPROHSA237080, SPROHSA239722, SPROHSA239723	
SPROHSA223716	SPROHSA223716	SPROHSA223716		92			SPROHSA223716	0.9789	0.9916	1	1	1	1	0	0	1	     0	     0	     0		
SPROHSA111831	SPROHSA111831	SPROHSA111831		41			SPROHSA111831	0.9787	0.9915	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA12885, SPROHSA150361, SPROHSA164334, SPROHSA237216	
SPROHSA132035	SPROHSA132035	SPROHSA132035		71			SPROHSA132035	0.9787	0.9915	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA258129	
SPROHSA114707	SPROHSA114707	SPROHSA114707		40			SPROHSA114707	0.9786	0.9915	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA286522, SPROHSA331559, SPROHSA345016, SPROHSA352406, SPROHSA85032	
SPROHSA14396	SPROHSA14396	SPROHSA14396		75			SPROHSA14396	0.9786	0.9915	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA20486, SPROHSA207397, SPROHSA22049, SPROHSA222412, SPROHSA224387, SPROHSA25366	
SPROHSA117070	SPROHSA117070	SPROHSA117070		96			SPROHSA117070	0.9785	0.9915	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA126899, SPROHSA139411, SPROHSA231521, SPROHSA231522, SPROHSA231523, SPROHSA231524, SPROHSA231525, SPROHSA231526, SPROHSA254072, SPROHSA62851	
SPROHSA246052	SPROHSA246052	SPROHSA246052		94			SPROHSA246052	0.9785	0.9915	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA388716	
SPROHSA104667	SPROHSA104667	SPROHSA104667		70			SPROHSA104667	0.9783	0.9914	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA327034	
SPROHSA173417	SPROHSA173417	SPROHSA173417		88			SPROHSA173417	0.9783	0.9914	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA216688, SPROHSA290095, SPROHSA300998, SPROHSA319895	
SPROHSA267526	SPROHSA267526	SPROHSA267526		95			SPROHSA267526	0.9781	0.9913	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA37900	
SPROHSA100948	SPROHSA100948	SPROHSA100948		71			SPROHSA100948	0.9780	0.9913	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA117370	
SPROHSA160897	SPROHSA160897	SPROHSA160897		71			SPROHSA160897	0.9780	0.9912	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA160898, SPROHSA236175, SPROHSA236176, SPROHSA236177	
SPROHSA10648	SPROHSA10648	SPROHSA10648		73			SPROHSA10648	0.9779	0.9912	1	4	0	4	1	1	2	     0	     0	     0	SPROHSA192196, SPROHSA286675, SPROHSA307545, SPROHSA317770, SPROHSA334724	
SPROHSA163042	SPROHSA163042	SPROHSA163042		98			SPROHSA163042	0.9779	0.9912	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA288525, SPROHSA297666, SPROHSA52198, SPROHSA67672	
SPROHSA180749	SPROHSA180749	SPROHSA180749		86			SPROHSA180749	0.9779	0.9912	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA215530, SPROHSA2224, SPROHSA4371	
SPROHSA113606	SPROHSA113606	SPROHSA113606		55			SPROHSA113606	0.9778	0.9912	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA353402	
SPROHSA182128	SPROHSA182128	SPROHSA182128		70			SPROHSA182128	0.9778	0.9912	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA193570, SPROHSA346588	
SPROHSA183307	SPROHSA183307	SPROHSA183307		99			SPROHSA183307	0.9777	0.9912	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA329717, SPROHSA337439, SPROHSA33750	
SPROHSA109381	SPROHSA109381	SPROHSA109381		95			SPROHSA109381	0.9776	0.9911	1	5	0	5	1	4	0	     0	     0	     0	SPROHSA185768, SPROHSA245714, SPROHSA290904, SPROHSA30754, SPROHSA8901	
SPROHSA20301	SPROHSA20301	SPROHSA20301		62			SPROHSA20301	0.9774	0.9910	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA247047, SPROHSA313201	
