Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9BTL3|RAMAC_HUMAN	Q9BTL3	RAMAC_HUMAN	RAMAC	118	false	false	Homo sapiens	RNA guanine-N7 methyltransferase activating subunit	1:Experimental evidence at protein level	22.88	1.0000	0.9990	0.00000000000000	3	2	3	5	4	5	     0	     0	     0	13M(15.9949), N-term(42.0106)		
sp|Q9BTW9|TBCD_HUMAN	Q9BTW9	TBCD_HUMAN	TBCD	1192	false	false	Homo sapiens	Tubulin-specific chaperone D	1:Experimental evidence at protein level	0.76	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BUB7|TMM70_HUMAN	Q9BUB7	TMM70_HUMAN	TMEM70	260	false	false	Homo sapiens	Transmembrane protein 70, mitochondrial	1:Experimental evidence at protein level	4.23	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BUN8|DERL1_HUMAN	Q9BUN8	DERL1_HUMAN	DERL1	251	false	false	Homo sapiens	Derlin-1	1:Experimental evidence at protein level	8.37	1.0000	0.9972	0.00162008910490	3	3	3	5	5	5	     0	     0	     0	3M(15.9949)		
sp|Q9BVJ6|UT14A_HUMAN	Q9BVJ6	UT14A_HUMAN	UTP14A	771	false	false	Homo sapiens	U3 small nucleolar RNA-associated protein 14 homolog A	1:Experimental evidence at protein level	1.17	1.0000	0.9979	0.00000000000000	1	1	1	3	3	3	     0	     0	     0			
sp|Q9BVK6|TMED9_HUMAN	Q9BVK6	TMED9_HUMAN	TMED9	235	false	false	Homo sapiens	Transmembrane emp24 domain-containing protein 9	1:Experimental evidence at protein level	5.11	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BW72|HIG2A_HUMAN	Q9BW72	HIG2A_HUMAN	HIGD2A	106	false	false	Homo sapiens	HIG1 domain family member 2A, mitochondrial	1:Experimental evidence at protein level	9.43	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BW91|NUDT9_HUMAN	Q9BW91	NUDT9_HUMAN	NUDT9	350	false	false	Homo sapiens	ADP-ribose pyrophosphatase	1:Experimental evidence at protein level	3.14	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BWG6|SCNM1_HUMAN	Q9BWG6	SCNM1_HUMAN	SCNM1	230	false	false	Homo sapiens	Sodium channel modifier 1	1:Experimental evidence at protein level	8.26	1.0000	0.9933	0.00347222222222	2	2	2	4	4	4	     0	     0	     0			
sp|Q9BWN1|PRR14_HUMAN	Q9BWN1	PRR14_HUMAN	PRR14	585	false	false	Homo sapiens	Proline-rich protein 14	1:Experimental evidence at protein level	3.08	1.0000	0.9978	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BX95|SGPP1_HUMAN	Q9BX95	SGPP1_HUMAN	SGPP1	441	false	false	Homo sapiens	Sphingosine-1-phosphate phosphatase 1	1:Experimental evidence at protein level	2.49	1.0000	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BXW9|FACD2_HUMAN	Q9BXW9	FACD2_HUMAN	FANCD2	1451	false	false	Homo sapiens	Fanconi anemia group D2 protein	1:Experimental evidence at protein level	1.38	1.0000	0.9986	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q9BY44|EIF2A_HUMAN	Q9BY44	EIF2A_HUMAN	EIF2A	585	false	false	Homo sapiens	Eukaryotic translation initiation factor 2A	1:Experimental evidence at protein level	1.54	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BY50|SC11C_HUMAN	Q9BY50	SC11C_HUMAN	SEC11C	192	false	false	Homo sapiens	Signal peptidase complex catalytic subunit SEC11C	1:Experimental evidence at protein level	5.21	1.0000	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BY77|PDIP3_HUMAN	Q9BY77	PDIP3_HUMAN	POLDIP3	421	false	false	Homo sapiens	Polymerase delta-interacting protein 3	1:Experimental evidence at protein level	2.14	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BYC9|RM20_HUMAN	Q9BYC9	RM20_HUMAN	MRPL20	149	false	false	Homo sapiens	Large ribosomal subunit protein bL20m	1:Experimental evidence at protein level	6.04	1.0000	0.9931	0.00347222222222	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BYK8|HELZ2_HUMAN	Q9BYK8	HELZ2_HUMAN	HELZ2	2896	false	false	Homo sapiens	3'-5' exoribonuclease HELZ2	1:Experimental evidence at protein level	0.69	1.0000	0.9981	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9BYX4|IFIH1_HUMAN	Q9BYX4	IFIH1_HUMAN	IFIH1	1025	false	false	Homo sapiens	Interferon-induced helicase C domain-containing protein 1	1:Experimental evidence at protein level	0.88	1.0000	0.9979	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9BZF1|OSBL8_HUMAN	Q9BZF1	OSBL8_HUMAN	OSBPL8	889	false	false	Homo sapiens	Oxysterol-binding protein-related protein 8	1:Experimental evidence at protein level	1.24	1.0000	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BZW5|TM6S1_HUMAN	Q9BZW5	TM6S1_HUMAN	TM6SF1	370	false	false	Homo sapiens	Transmembrane 6 superfamily member 1	1:Experimental evidence at protein level	2.43	1.0000	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BZZ5|API5_HUMAN	Q9BZZ5	API5_HUMAN	API5	524	false	false	Homo sapiens	Apoptosis inhibitor 5	1:Experimental evidence at protein level	1.72	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C035|TRIM5_HUMAN	Q9C035	TRIM5_HUMAN	TRIM5	493	false	false	Homo sapiens	Tripartite motif-containing protein 5	1:Experimental evidence at protein level	2.03	1.0000	0.9913	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C073|F117A_HUMAN	Q9C073	F117A_HUMAN	FAM117A	453	false	false	Homo sapiens	Protein FAM117A	1:Experimental evidence at protein level	1.99	1.0000	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C0C9|UBE2O_HUMAN	Q9C0C9	UBE2O_HUMAN	UBE2O	1292	false	false	Homo sapiens	(E3-independent) E2 ubiquitin-conjugating enzyme	1:Experimental evidence at protein level	0.70	1.0000	0.9836	0.00794491525424	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C0D5|TANC1_HUMAN	Q9C0D5	TANC1_HUMAN	TANC1	1861	false	false	Homo sapiens	Protein TANC1	1:Experimental evidence at protein level	0.48	1.0000	0.9928	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9C0D7|ZC12C_HUMAN	Q9C0D7	ZC12C_HUMAN	ZC3H12C	883	false	false	Homo sapiens	Probable ribonuclease ZC3H12C	1:Experimental evidence at protein level	1.02	1.0000	0.9972	0.00162008910490	1	1	1	2	2	2	     0	     0	     0	8M(15.9949)		
sp|Q9C0G0|ZN407_HUMAN	Q9C0G0	ZN407_HUMAN	ZNF407	2248	false	false	Homo sapiens	Zinc finger protein 407	1:Experimental evidence at protein level	0.44	1.0000	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9GZL7|WDR12_HUMAN	Q9GZL7	WDR12_HUMAN	WDR12	423	false	false	Homo sapiens	Ribosome biogenesis protein WDR12	1:Experimental evidence at protein level	2.60	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9GZN2|TGIF2_HUMAN	Q9GZN2	TGIF2_HUMAN	TGIF2	237	false	false	Homo sapiens	Homeobox protein TGIF2	1:Experimental evidence at protein level	5.06	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9GZR7|DDX24_HUMAN	Q9GZR7	DDX24_HUMAN	DDX24	859	false	false	Homo sapiens	ATP-dependent RNA helicase DDX24	1:Experimental evidence at protein level	2.33	1.0000	0.9986	0.00000000000000	2	2	2	6	6	6	     0	     0	     0			
sp|Q9H0J9|PAR12_HUMAN	Q9H0J9	PAR12_HUMAN	PARP12	701	false	false	Homo sapiens	Protein mono-ADP-ribosyltransferase PARP12	1:Experimental evidence at protein level	1.28	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H0K1|SIK2_HUMAN	Q9H0K1	SIK2_HUMAN	SIK2	926	false	false	Homo sapiens	Serine/threonine-protein kinase SIK2	1:Experimental evidence at protein level	0.97	1.0000	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H0R1|AP5M1_HUMAN	Q9H0R1	AP5M1_HUMAN	AP5M1	490	false	false	Homo sapiens	AP-5 complex subunit mu-1	1:Experimental evidence at protein level	1.84	1.0000	0.9946	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H147|TDIF1_HUMAN	Q9H147	TDIF1_HUMAN	DNTTIP1	329	false	false	Homo sapiens	Deoxynucleotidyltransferase terminal-interacting protein 1	1:Experimental evidence at protein level	4.56	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	1Q(-17.0265)		
sp|Q9H173|SIL1_HUMAN	Q9H173	SIL1_HUMAN	SIL1	461	false	false	Homo sapiens	Nucleotide exchange factor SIL1	1:Experimental evidence at protein level	2.17	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H223|EHD4_HUMAN	Q9H223	EHD4_HUMAN	EHD4	541	false	false	Homo sapiens	EH domain-containing protein 4	1:Experimental evidence at protein level	3.70	1.0000	0.9989	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q9H269|VPS16_HUMAN	Q9H269	VPS16_HUMAN	VPS16	839	false	false	Homo sapiens	Vacuolar protein sorting-associated protein 16 homolog	1:Experimental evidence at protein level	1.07	1.0000	0.9897	0.00444839857651	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H2J4|PDCL3_HUMAN	Q9H2J4	PDCL3_HUMAN	PDCL3	239	false	false	Homo sapiens	Phosducin-like protein 3	1:Experimental evidence at protein level	4.18	1.0000	0.9985	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H2K2|TNKS2_HUMAN	Q9H2K2	TNKS2_HUMAN	TNKS2	1166	false	false	Homo sapiens	Poly [ADP-ribose] polymerase tankyrase-2	1:Experimental evidence at protein level	0.77	1.0000	0.9943	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H3F6|BACD3_HUMAN	Q9H3F6	BACD3_HUMAN	KCTD10	313	false	false	Homo sapiens	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3	1:Experimental evidence at protein level	2.88	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H4A3|WNK1_HUMAN	Q9H4A3	WNK1_HUMAN	WNK1	2382	false	false	Homo sapiens	Serine/threonine-protein kinase WNK1	1:Experimental evidence at protein level	0.42	1.0000	0.9989	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			
sp|Q9H4A5|GLP3L_HUMAN	Q9H4A5	GLP3L_HUMAN	GOLPH3L	285	false	false	Homo sapiens	Golgi phosphoprotein 3-like	1:Experimental evidence at protein level	3.16	1.0000	0.9812	0.01004119464470	1	0	1	1	0	1	     0	     0	     0			
sp|Q9H4L5|OSBL3_HUMAN	Q9H4L5	OSBL3_HUMAN	OSBPL3	887	false	false	Homo sapiens	Oxysterol-binding protein-related protein 3	1:Experimental evidence at protein level	1.01	1.0000	0.9976	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9H5Z1|DHX35_HUMAN	Q9H5Z1	DHX35_HUMAN	DHX35	703	false	false	Homo sapiens	Probable ATP-dependent RNA helicase DHX35	1:Experimental evidence at protein level	1.28	1.0000	0.9985	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H668|STN1_HUMAN	Q9H668	STN1_HUMAN	STN1	368	false	false	Homo sapiens	CST complex subunit STN1	1:Experimental evidence at protein level	2.72	1.0000	0.9961	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H6E4|CC134_HUMAN	Q9H6E4	CC134_HUMAN	CCDC134	229	false	false	Homo sapiens	Coiled-coil domain-containing protein 134	1:Experimental evidence at protein level	5.24	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	6M(15.9949)		
sp|Q9H6E5|STPAP_HUMAN	Q9H6E5	STPAP_HUMAN	TUT1	874	false	false	Homo sapiens	Speckle targeted PIP5K1A-regulated poly(A) polymerase	1:Experimental evidence at protein level	1.26	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H6Q4|CIAO3_HUMAN	Q9H6Q4	CIAO3_HUMAN	CIAO3	476	false	false	Homo sapiens	Cytosolic iron-sulfur assembly component 3	1:Experimental evidence at protein level	2.10	1.0000	0.9961	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H6R4|NOL6_HUMAN	Q9H6R4	NOL6_HUMAN	NOL6	1146	false	false	Homo sapiens	Nucleolar protein 6	1:Experimental evidence at protein level	0.79	1.0000	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H765|ASB8_HUMAN	Q9H765	ASB8_HUMAN	ASB8	288	false	false	Homo sapiens	Ankyrin repeat and SOCS box protein 8	1:Experimental evidence at protein level	3.12	1.0000	0.9932	0.00347222222222	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H7B2|RPF2_HUMAN	Q9H7B2	RPF2_HUMAN	RPF2	306	false	false	Homo sapiens	Ribosome production factor 2 homolog	1:Experimental evidence at protein level	3.27	1.0000	0.9945	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H7B4|SMYD3_HUMAN	Q9H7B4	SMYD3_HUMAN	SMYD3	428	false	false	Homo sapiens	Histone-lysine N-methyltransferase SMYD3	1:Experimental evidence at protein level	2.57	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H7P9|PKHG2_HUMAN	Q9H7P9	PKHG2_HUMAN	PLEKHG2	1386	false	false	Homo sapiens	Pleckstrin homology domain-containing family G member 2	1:Experimental evidence at protein level	0.94	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H7Z6|KAT8_HUMAN	Q9H7Z6	KAT8_HUMAN	KAT8	458	false	false	Homo sapiens	Histone acetyltransferase KAT8	1:Experimental evidence at protein level	1.97	1.0000	0.9957	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H7Z7|PGES2_HUMAN	Q9H7Z7	PGES2_HUMAN	PTGES2	377	false	false	Homo sapiens	Prostaglandin E synthase 2	1:Experimental evidence at protein level	2.39	1.0000	0.9934	0.00347222222222	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H8H0|NOL11_HUMAN	Q9H8H0	NOL11_HUMAN	NOL11	719	false	false	Homo sapiens	Nucleolar protein 11	1:Experimental evidence at protein level	1.53	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H8H2|DDX31_HUMAN	Q9H8H2	DDX31_HUMAN	DDX31	851	false	false	Homo sapiens	ATP-dependent DNA helicase DDX31	1:Experimental evidence at protein level	1.06	1.0000	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H8S9|MOB1A_HUMAN	Q9H8S9	MOB1A_HUMAN	MOB1A	216	false	false	Homo sapiens	MOB kinase activator 1A	1:Experimental evidence at protein level	4.17	1.0000	0.9955	0.00162008910490	1	0	1	2	0	2	     0	     0	     0			
sp|Q9H8V3|ECT2_HUMAN	Q9H8V3	ECT2_HUMAN	ECT2	914	false	false	Homo sapiens	Protein ECT2	1:Experimental evidence at protein level	0.98	1.0000	0.9917	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H967|WDR76_HUMAN	Q9H967	WDR76_HUMAN	WDR76	626	false	false	Homo sapiens	WD repeat-containing protein 76	1:Experimental evidence at protein level	3.51	1.0000	0.9983	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q9H9E3|COG4_HUMAN	Q9H9E3	COG4_HUMAN	COG4	785	false	false	Homo sapiens	Conserved oligomeric Golgi complex subunit 4	1:Experimental evidence at protein level	1.15	1.0000	0.9969	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9H9Y6|RPA2_HUMAN	Q9H9Y6	RPA2_HUMAN	POLR1B	1135	false	false	Homo sapiens	DNA-directed RNA polymerase I subunit RPA2	1:Experimental evidence at protein level	1.59	1.0000	0.9959	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9HAV4|XPO5_HUMAN	Q9HAV4	XPO5_HUMAN	XPO5	1204	false	false	Homo sapiens	Exportin-5	1:Experimental evidence at protein level	0.83	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HAW4|CLSPN_HUMAN	Q9HAW4	CLSPN_HUMAN	CLSPN	1339	false	false	Homo sapiens	Claspin	1:Experimental evidence at protein level	0.82	1.0000	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HBG6|IF122_HUMAN	Q9HBG6	IF122_HUMAN	IFT122	1241	false	false	Homo sapiens	Intraflagellar transport protein 122 homolog	1:Experimental evidence at protein level	0.81	1.0000	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HBL8|NMRL1_HUMAN	Q9HBL8	NMRL1_HUMAN	NMRAL1	299	false	false	Homo sapiens	NmrA-like family domain-containing protein 1	1:Experimental evidence at protein level	3.68	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HBU6|EKI1_HUMAN	Q9HBU6	EKI1_HUMAN	ETNK1	452	false	false	Homo sapiens	Ethanolamine kinase 1	1:Experimental evidence at protein level	2.88	1.0000	0.9990	0.00000000000000	1	1	1	4	4	4	     0	     0	     0	12C(119.0041)		
sp|Q9HCE1|MOV10_HUMAN	Q9HCE1	MOV10_HUMAN	MOV10	1003	false	false	Homo sapiens	RNA helicase MOV-10	1:Experimental evidence at protein level	1.00	1.0000	0.9954	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|Q9HCG8|CWC22_HUMAN	Q9HCG8	CWC22_HUMAN	CWC22	908	false	false	Homo sapiens	Pre-mRNA-splicing factor CWC22 homolog	1:Experimental evidence at protein level	1.32	1.0000	0.9969	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HCK8|CHD8_HUMAN	Q9HCK8	CHD8_HUMAN	CHD8	2581	false	false	Homo sapiens	ATP-dependent chromatin remodeler CHD8	1:Experimental evidence at protein level	0.35	1.0000	0.9953	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9HCN4|GPN1_HUMAN	Q9HCN4	GPN1_HUMAN	GPN1	374	false	false	Homo sapiens	GPN-loop GTPase 1	1:Experimental evidence at protein level	2.41	1.0000	0.9979	0.00000000000000	1	1	1	2	2	2	     0	     0	     0	7C(119.0041)		
sp|Q9HCS7|SYF1_HUMAN	Q9HCS7	SYF1_HUMAN	XAB2	855	false	false	Homo sapiens	Pre-mRNA-splicing factor SYF1	1:Experimental evidence at protein level	2.11	1.0000	0.9972	0.00162008910490	2	2	2	3	3	3	     0	     0	     0			
sp|Q9NNW5|WDR6_HUMAN	Q9NNW5	WDR6_HUMAN	WDR6	1121	false	false	Homo sapiens	tRNA (34-2'-O)-methyltransferase regulator WDR6	1:Experimental evidence at protein level	0.98	1.0000	0.9962	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NP50|SHCAF_HUMAN	Q9NP50	SHCAF_HUMAN	SINHCAF	221	false	false	Homo sapiens	SIN3-HDAC complex-associated factor	1:Experimental evidence at protein level	4.07	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|Q9NP97|DLRB1_HUMAN	Q9NP97	DLRB1_HUMAN	DYNLRB1	96	false	false	Homo sapiens	Dynein light chain roadblock-type 1	1:Experimental evidence at protein level	9.38	1.0000	0.9983	0.00000000000000	1	1	1	3	3	3	     0	     0	     0	3M(15.9949)		
sp|Q9NPE3|NOP10_HUMAN	Q9NPE3	NOP10_HUMAN	NOP10	64	false	false	Homo sapiens	H/ACA ribonucleoprotein complex subunit 3	1:Experimental evidence at protein level	17.19	1.0000	0.9990	0.00000000000000	1	1	1	3	3	3	     0	     0	     0			
sp|Q9NPF2|CHSTB_HUMAN	Q9NPF2	CHSTB_HUMAN	CHST11	352	false	false	Homo sapiens	Carbohydrate sulfotransferase 11	1:Experimental evidence at protein level	2.84	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NPG3|UBN1_HUMAN	Q9NPG3	UBN1_HUMAN	UBN1	1134	false	false	Homo sapiens	Ubinuclein-1	1:Experimental evidence at protein level	0.88	1.0000	0.9940	0.00293255131965	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQ55|SSF1_HUMAN	Q9NQ55	SSF1_HUMAN	PPAN	473	false	false	Homo sapiens	Suppressor of SWI4 1 homolog	1:Experimental evidence at protein level	1.90	1.0000	0.9923	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQC7|CYLD_HUMAN	Q9NQC7	CYLD_HUMAN	CYLD	956	false	false	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase CYLD	1:Experimental evidence at protein level	0.94	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQG6|MID51_HUMAN	Q9NQG6	MID51_HUMAN	MIEF1	463	false	false	Homo sapiens	Mitochondrial dynamics protein MIEF1	1:Experimental evidence at protein level	1.94	1.0000	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQT5|EXOS3_HUMAN	Q9NQT5	EXOS3_HUMAN	EXOSC3	275	false	false	Homo sapiens	Exosome complex component RRP40	1:Experimental evidence at protein level	4.00	1.0000	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NR09|BIRC6_HUMAN	Q9NR09	BIRC6_HUMAN	BIRC6	4857	false	false	Homo sapiens	Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6	1:Experimental evidence at protein level	0.56	1.0000	0.9979	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q9NR30|DDX21_HUMAN	Q9NR30	DDX21_HUMAN	DDX21	783	false	false	Homo sapiens	Nucleolar RNA helicase 2	1:Experimental evidence at protein level	2.43	1.0000	0.9962	0.00162008910490	2	2	2	3	3	3	     0	     0	     0			
sp|Q9NR33|DPOE4_HUMAN	Q9NR33	DPOE4_HUMAN	POLE4	117	false	false	Homo sapiens	DNA polymerase epsilon subunit 4	1:Experimental evidence at protein level	7.69	1.0000	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NR96|TLR9_HUMAN	Q9NR96	TLR9_HUMAN	TLR9	1032	false	false	Homo sapiens	Toll-like receptor 9	1:Experimental evidence at protein level	1.07	1.0000	0.9964	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NRA8|4ET_HUMAN	Q9NRA8	4ET_HUMAN	EIF4ENIF1	985	false	false	Homo sapiens	Eukaryotic translation initiation factor 4E transporter	1:Experimental evidence at protein level	1.02	1.0000	0.9952	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NRG9|AAAS_HUMAN	Q9NRG9	AAAS_HUMAN	AAAS	546	false	false	Homo sapiens	Aladin	1:Experimental evidence at protein level	3.66	1.0000	0.9980	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9NRN9|METL5_HUMAN	Q9NRN9	METL5_HUMAN	METTL5	209	false	false	Homo sapiens	rRNA N(6)-adenosine-methyltransferase METTL5	1:Experimental evidence at protein level	4.78	1.0000	0.9978	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NRZ9|HELLS_HUMAN	Q9NRZ9	HELLS_HUMAN	HELLS	838	false	false	Homo sapiens	Lymphoid-specific helicase	1:Experimental evidence at protein level	2.74	1.0000	0.9987	0.00000000000000	2	2	2	3	3	3	     0	     0	     0	10M(15.9949)		
sp|Q9NSV4|DIAP3_HUMAN	Q9NSV4	DIAP3_HUMAN	DIAPH3	1193	false	false	Homo sapiens	Protein diaphanous homolog 3	1:Experimental evidence at protein level	0.75	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NTJ3|SMC4_HUMAN	Q9NTJ3	SMC4_HUMAN	SMC4	1288	false	false	Homo sapiens	Structural maintenance of chromosomes protein 4	1:Experimental evidence at protein level	1.48	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9NTJ4|MA2C1_HUMAN	Q9NTJ4	MA2C1_HUMAN	MAN2C1	1040	false	false	Homo sapiens	Alpha-mannosidase 2C1	1:Experimental evidence at protein level	0.96	1.0000	0.9965	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NU22|MDN1_HUMAN	Q9NU22	MDN1_HUMAN	MDN1	5596	false	false	Homo sapiens	Midasin	1:Experimental evidence at protein level	0.18	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NUL3|STAU2_HUMAN	Q9NUL3	STAU2_HUMAN	STAU2	570	false	false	Homo sapiens	Double-stranded RNA-binding protein Staufen homolog 2	1:Experimental evidence at protein level	1.75	1.0000	0.9948	0.00235109717868	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NUQ2|PLCE_HUMAN	Q9NUQ2	PLCE_HUMAN	AGPAT5	364	false	false	Homo sapiens	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	1:Experimental evidence at protein level	2.75	1.0000	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NUT2|MITOS_HUMAN	Q9NUT2	MITOS_HUMAN	ABCB8	735	false	false	Homo sapiens	Mitochondrial potassium channel ATP-binding subunit	1:Experimental evidence at protein level	1.22	1.0000	0.9951	0.00162008910490	1	0	1	1	0	1	     0	     0	     0			
